,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,CRRI
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.489474815245579,2.4835383437638137,2.4736406474849826,2.4585535838337345,2.4370098867414907,2.4079176156026985,2.3704452182582276,2.3242296274436,2.269369100071696,2.206390400518499,2.1361836535072523,2.0601506156914833,1.9805926255307644,1.9008807689977545,1.8252287778798295,1.7579943170881278,1.7027814910308554,1.6616851998018922,1.634896694880456,1.6206100176538556,1.6152250410153441,1.613718100378703,1.610230546772902,1.5991856980332946,1.5765118916132226,1.5406675803376457,1.492974117920616,1.437057033578719,1.3777693204198007,1.3198995275553183,1.2672677486236312,1.2222177029404075,1.1854398805772903,1.1560729393831404,1.1320664656805401,1.1106636764817495,1.089078439506166,1.0653510155511987,1.0387968143486503,1.0099810103602516,0.9805299847074154,0.9523980176241007,0.927439501565013,0.9069115028838428,0.8914206174923341,0.881053328846788,0.8755377570710843,0.873954279849436,0.8754119585746434,0.8789803579255323,0.8834943141709686,0.8882066127928602,1
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.794590823225542,2.7236181949326044,2.662055350464155,2.6095038426779444,2.5649001313485464,2.526591248489735,2.4922650843560135,2.4590554672298337,2.4236756899437295,2.3827949667990387,2.3336046396903463,2.2743342419525936,2.2047353957027034,2.125923453200823,2.0400094405637534,1.9496194275895642,1.8574508791077489,1.765949131945916,1.677052267332781,1.5920927137082366,1.5116847334308272,1.435556009732555,1.3625468217409278,1.2909021153108733,1.2185612648305113,1.1434257708878584,1.0635590871296732,0.9774988286838782,0.8845024845184173,0.7847437294448898,0.6796519542877286,0.5720720154720668,0.46595458506105764,0.3657000491038935,0.27563845036094736,0.199384479825237,0.1409859602237097,0.09969204976439834,0.07049288503790412,0.04984597734528014,0.03524641875051246,0.024922976788427316,0.017623203433152344,0.012461485423162595,0.008811600231050952,0.006230741968818798,0.0044057997441442655,0.0031153707987188074,0.002202899779226842,0.00155768535293676,0.0011014498664020996,0.0007788426648627196,0.0005507249273982198,0.0003894213295299449,0.028787035605837525,0.08281002565519671,0.15438774106950662,0.23607103153262485,0.3200395256142341,0.40151244072555936,1
India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2889037529485914,2.323360055402551,2.354068049627056,2.377118958497588,2.3895307497143814,2.3903676864860706,2.381018629017067,2.364614870299313,2.3451097447482505,2.3265285068839408,2.3122871267526572,2.3047153166676164,2.304583094934145,2.3108944421504733,2.320786509741832,2.3302118817006923,2.335168999508436,2.3324695540706784,2.320072972215572,2.296924883788399,2.2629680277255786,2.2189970556132135,2.166544334398311,2.1077622111156944,2.0451646422297016,1.9812536673333025,1.918162163946701,1.8575891303576855,1.800803576458517,1.748665922880591,1.701575920224785,1.6594634782149311,1.6218102866584814,1.5878106292846097,1.5566021985895582,1.527527685322775,1.5002835762509967,1.4750009702571856,1.4522372164447093,1.4328900348429312,1.4180528336456615,1.4093146963008323,1.4078793419748739,1.4134204217568116,1.4246532389359814,1.4397251794598729,1.4565336039212973,1.472968828403407,1.4880820553914054,1.5007725739766506,1.5097648621104007,1.513496981105835,1.5121106283649541,4
Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.196529708160729,3.174293863357318,3.1406657920813883,3.0967834398624254,3.0436675365613244,2.982131013002718,2.9128870854061466,2.836669982213465,2.754408032531192,2.667420120174709,2.5773165417347967,2.485699622175663,2.3939299853930027,2.303017004514761,2.213696237941878,2.1266509161494924,2.04271662822722,1.9630358310788103,1.8890383931483938,1.8222736927474623,1.7642450187295176,1.7161327535902577,1.67859048296386,1.6514897959517374,1.6337943781720339,1.623607457020064,1.6183888535320927,1.6152997908668343,1.6115783344961283,1.6048382198221203,1.5932222898040507,1.5755324413569776,1.5513063244894938,1.520866200115901,1.4851910946551554,1.445697077308998,1.4040262256044136,1.3618199520377077,1.3205884895596487,1.281612062869475,1.2458733367686163,1.2139482135233672,1.185939811341184,1.1616301461155465,1.1407353235693445,1.1231165108011687,1.1092872591034226,1.099825340578195,1.09485537667616,1.0941733121728379,1.0973506955082537,1.1038365515474995,1.1130321415694944,1.1240782963774272,1.1361057364869085,1.1480668496533963,1.1585288158428408,1.1671915934414496,3
Iran (Islamic Republic of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8065123635664015,7.632644667671028,7.4237501548350115,7.167068634351576,6.859917255110276,6.505273922150715,6.10868408997003,5.677537832298763,5.218798078132607,4.740467945654936,4.3081217602184605,3.931905274232419,3.5992591922506847,3.3028600354746467,3.038339236261262,2.8028074164583474,2.5938792339852315,2.4090512138908324,2.2455323243401195,2.100530245246327,1.9717241370386978,1.8576578969954485,1.7579415063199924,1.67314215645768,1.604388247895991,1.552818050632966,1.5190180740252985,1.5025273330228663,1.5014716090300908,1.5124645122240257,1.5308635072956813,1.5513147196714872,1.5684853118257769,1.5777890001608654,1.5758806385023738,1.5608718742949161,1.5323059324139703,1.4909724292954352,1.4386230663968955,1.377654167062753,1.3108133630484884,1.2409384299231287,1.1707465828811368,1.1026896484152828,1.0388584592055818,0.9808856415407017,0.9298842107478352,0.8864191675694596,0.8505260627269225,0.8217802495164034,0.7993976759760764,0.7823730787795169,0.7696035308407224,0.7600236539184222,0.7527417940000934,0.747132914454276,0.7428590116425565,0.7398267992827582,0.7381041990695205,0.7378280757310459,0.7391647387024807,0.7423448978444155,0.7477422616483564,0.7564556549612056,0.7697953805298289,0.7882523895725664,0.8118215280866872,0.8402520513626315,0.8731916369954021,0.9102467905168157,0.9497043650864421,0.9901714456813919,1.030174459758245,1.067739145484925,1.102140875832968,3
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8359542898559944,1.8383671884274233,1.8392777812543284,1.839101548710122,1.8386454416297748,1.8389371765757712,1.8411541636810898,1.846277556375285,1.854533281158818,1.864839980654043,1.8749241375929442,1.8817022941622579,1.881919044157612,1.8729857086330448,1.8535946942244867,1.8237977515191228,1.7848388111945939,1.7388754488361076,1.6884844272094266,1.6360013358590346,1.5829480377647007,1.529714665978302,1.4754103582564133,1.4180464135700939,1.3551963001720384,1.2849063339687805,1.206503494376614,1.1211615582457017,1.0319900749743045,0.9436761321243682,0.8617415916130449,0.7917400941787817,0.7385406060961541,0.7055391672668399,0.6941877930120229,0.7039038586179626,0.7324348185287229,0.7764617695696159,0.8322625871411057,0.8961932820472832,0.9648415868194636,1.0350131860027474,1.1037177592784329,1.1682268767174104,1.2263859956850711,1.2762651408010424,1.3161238121902228,1.3447673513360523,1.3618030133822001,1.3677464465945854,1.3640989691333805,1.3534203659539525,1.3377249972399237,1.318516466554976,1.2966594568456993,1.27350333235885,3
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.132871361749914,3.1613586174911674,3.1870098407531353,3.2071261937495605,3.2188517412018602,3.2193554704737686,3.205860731606909,3.175707492057851,3.1275172579889645,3.0617481476885757,2.9805204817478232,2.8869124448637513,2.7843099865308742,2.6759954618528523,2.5648604641131127,2.4533878913817495,2.3437504791995694,2.2378358794737627,2.1371286898392494,2.0429603031581127,1.9567912216043286,1.8802782593718141,1.8151423931919182,1.7628698337516537,1.7243835188386436,1.6996597450669642,1.687551870687116,1.6857812683394482,1.6909236028025318,1.698435691605852,1.703167511936155,1.700110082443759,1.6851538450724552,1.6557093902216342,1.6110064822125119,1.5521567711018778,1.4817975035138393,1.4036371829638956,1.3219602048099564,1.2410350901591534,1.1644944357725888,1.0947808724644197,1.0328593606517154,0.9782914133708844,0.9295937893397277,0.8848048561105977,0.8422490015431959,0.8014342727450654,0.7630021485811139,0.7283754661362217,0.6994897744674866,0.6784875011344526,0.667217681488957,0.6668574900440323,0.6757886407177278,0.6927916151021362,0.7164864570960905,0.744876808012044,0.7762773209234608,1
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45007912827334,2.4449392751033097,2.4444631754695947,2.450487125918987,2.4638442286908813,2.485158076474996,2.5151725121952486,2.554113984759517,2.6010839695454138,2.653537130937764,2.7074535383021416,2.7577440474374715,2.799144453951592,2.82698143807894,2.8374192694841778,2.8272531879085134,2.794805033325822,2.7403040648320327,2.665626898026704,2.573740420387398,2.468105006159234,2.3521559422858376,2.2288057895520783,2.1004565869300302,1.969280901569629,1.8375028178150068,1.7074816614466046,1.5818310143898076,1.4633445085631502,1.3547184376787855,1.2581012188068141,1.1747512329574776,1.10483259040153,1.0473341747787355,1.0002837008327188,0.9612108205535924,0.9277551237020853,0.8981082171662603,0.8712784292657076,0.8470561548583995,0.8257451440440307,0.8076589902068629,0.7926221827974205,0.7795718302162227,0.7665180216456331,0.7507836841670119,0.729490833908265,0.7002541675362097,0.661767877075466,0.6142695139223785,0.5595136265509179,0.5010191737393155,0.4429346377667876,0.38916953545551275,0.3429084114940485,0.3066307163217867,0.2800546536847052,0.2628870271361932,0.254586553543106,0.2540819027204181,0.2597071984390636,1
Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.480184357050944,4.43744759745228,4.353885185706615,4.23548215002289,4.088865682518057,3.920735720870316,3.759550782236464,3.616737306615488,3.486268068309129,3.365270474351131,3.2524605289569437,3.147339916352275,3.049593184890076,2.9587791890940047,2.874248005495928,2.795334168430434,2.7214105145670997,2.6519151918869346,2.5859750026453714,2.522393820211831,2.4597895187396634,2.3968565552464582,2.3326107169687478,2.2664196961866505,2.1979752687219607,2.1270878066971677,2.0536361386188173,1.9776361440012895,1.8993677207048263,1.81936403754227,1.738370153215787,1.657244237467859,1.5768727385707324,1.4981108755963284,1.4217820533004824,1.3487343170406325,1.2798014135679665,1.215748007831852,1.1572184047170522,1.1047048741423784,1.0585090344096788,1.0187226055919065,0.9852436892746766,0.9577810822910999,0.9358224691151856,0.9186385699430284,0.905323481810867,0.8948430136031739,0.8861440873056685,0.8783124956055869,0.8707276908122709,0.8631101712378969,0.8554482249221198,0.8478773604409838,0.8405294669574763,0.8334443106697089,0.8265561392423281,0.81969325670563,0.8125646535656568,0.8047638719654966,0.795816266583271,0.7853147389449464,0.7730732507048482,0.7592386220528577,0.7445804443562934,0.730142465411315,0.7171649104624429,0.7067943261972683,0.6999461540436043,0.6972939795859312,0.6993649532187043,0.705373750708894,0.7147775208639477,0.7270215047526891,0.7412177838383655,0.7567278825358976,1
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1842327774134134,2.1909517174102047,2.1773332849480678,2.144945704178726,2.0965454022546455,2.035887426919187,1.9667818843679927,1.8926652188632198,1.8163653510407378,1.739718816995106,1.6632629083001542,1.586460300135631,1.5086566489991329,1.4295373904002193,1.3497774733416168,1.2706148872807714,1.1935759886481556,1.1201568058780793,1.051914042528229,0.9898923727319342,0.9350226462996082,0.8879404324858944,0.8485060599315081,0.8159654894805503,1
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2592537681007623,2.217510288190261,2.1677725723595542,2.1111007656188323,2.0489659828271063,1.9835021020357368,1.9174671278868398,1.8540407647625834,1.7964364168798301,1.7474873346076394,1.709285076600623,1.6828070756064546,1.6677209710619298,1.6622421229437683,1.663312533999505,1.6669649253752534,1.669074062189698,1.6660980382453694,1.6555331106973716,1.635889053069026,1.6065710193375216,1.5679927346709297,1.5213515009745011,1.4685681469427587,1.4123516583560296,1.3563699612817786,1.3049310156939407,1.262684879115261,1.2342352495105169,1.2232514005834716,1.2315112146708544,1.2584163227431102,1.301372532434108,1.3561466954392951,1.4177224547456004,1.4811072855872018,1.5421514023245262,1.597813866983383,1.6463687763258719,1.6875937527838327,1.7223925014913837,1.7521483583541972,1.7781299391636338,1.8013020473739647,1.821986077961726,1.8399999970174674,1.8546717080790565,1.8651206843197865,1.8703134259256449,1.8691050989736226,1.8603298179167242,1.8428830026554175,1.8158593691886482,1.7786979053784389,1.731508921091178,1.6751528585068556,1.611180414664981,1.5414817258815516,1.4681538167028068,1.393318228694755,1.3190709468372517,1.2473327735228286,1.1795549574500854,1.1163175721992684,1.0571593290305619,1.0009048615796874,0.9462684350200644,0.8925275311337543,0.8403922062357487,0.7918155055578693,0.7491580139277875,0.7149964614417981,0.6918436174196475,0.6818065659970493,0.6859123893623713,0.7019283970887564,0.7280899703955406,0.7623979593068155,0.801997554677164,0.8443661089590919,1
Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.805653425503834,2.7544191806588887,2.685254036435526,2.6011288362453726,2.5045402281240143,2.3972696813276606,2.2804679521382085,2.1548701815950997,2.0213537168427305,1.8816094949074236,1.7383300020617536,1.5952704742704664,1.4568457128533252,1.32750723054032,1.2108376996603467,1.1089633750044212,1.0222371670550159,0.9491726819869947,0.8868984187843991,0.8319211949699792,0.7811189457997039,0.7323053544502922,0.6847744121046996,0.6392767947166331,0.5976800325225928,0.5624730171167873,0.5361934167817092,0.5208920206723558,0.5174785082875641,0.5255540823776146,0.5433305659882771,0.5678342328340765,0.5951112643989761,0.6208048213276892,0.6406970727833895,0.6514327652115899,0.6512937826034884,0.6407419022443661,0.6225789613324033,0.6019539161693389,0.5851687188292427,0.5821995015748112,0.5991247717700778,0.6385690674264914,0.7002206050165203,0.7813876399056158,0.8778106476972564,0.9835217107629598,1.0931630161007497,1.201059378853662,1.301171458053584,1.3842718150031001,4
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9946945953177484,2.9553097681239016,2.919766537014264,2.881703981410302,2.834312695268315,2.772177753472402,2.6930228572616715,2.597664268814825,2.4892067750649676,2.371927853265296,2.250610733965687,2.1300291215110847,2.0147219585168177,1.9088487119358606,1.8160158304878038,1.7389077963634911,1.6788886223918105,1.635949219254562,1.6087134131207232,1.5945475953904436,1.5897425655208088,1.590103339153727,1.5916739608874224,1.591261996817388,1.5868008155285926,1.5775135007068675,1.5636567504704573,1.5460244103459486,1.5256253566566087,1.503537989683318,1.4807284749293637,1.4578446602541038,1.4352602802998615,1.4131912218552383,1.3917106865601911,1.3712011187561328,1.3519539867634665,1.3339383066064496,1.3167543942996531,1.299707121983333,1.2821728935146681,1.263947184617635,1.245504957411382,1.227076349918439,1.2086363030190366,1.1896533127340843,1.1702880483151912,3
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0902580481452255,2.0439907733667773,1.9785226415171584,1.8935009417100668,1.7905712369444793,1.6734810344312776,1.547888152859322,1.4208161400628005,1.300078134014862,1.1934600101626032,1.1074731059273533,1.0462747180775782,1.011156273967066,1.0005671376899719,1.0105483966833806,1.035398829326131,1.0685896342901289,1.103714922265073,1.1352347539526366,1.1591760402370672,1.1736235778782886,1.1786951357665598,1.1762588856477372,1.1696634282447675,1.163385496606424,1.162366637565375,1.1721308711484308,1.196464919998084,1.235799953398781,1.2881315174689913,1.3497257534061906,1.4157554477185936,1.4809908270579752,1.5424220463694203,1.5968242438953277,1.6409654774794864,1.6716674646484402,1.6898733674154376,4
Republic of Korea,,,,,,,,,,,,,,,,,,,,,,,,,3.2915916126874047,3.6265803345972745,3.981170930930083,4.2493349843828225,4.4063681859237045,4.457928116012129,4.418747132555333,4.305352270783679,4.132378677027974,3.9244263088362668,3.725698871709025,3.52937054297544,3.3309678141090084,3.12769428673912,2.9180443565177687,2.701633375922594,2.4790084454864694,2.2515072479985494,2.021101351568853,1.790407996398141,1.5628119636267113,1.342485433337165,1.1343523323780362,0.94391593989193,0.776632519273397,0.6371198818754421,0.5285445215621993,0.4522400274252647,0.40754315499653115,0.39168152211166196,0.4000667295104152,0.4269134506109301,0.46598690241688884,0.5115243080198496,0.55913294362,0.6060303330293452,0.6508006846089253,0.6928939412562879,0.7321108061665121,0.7681522799826426,0.8002737947409175,0.8272973937902761,0.8476985635312378,0.859762216122259,0.8618556538088591,0.8528047980251732,0.8320871605693589,0.7999838788911121,0.7576715574730145,0.7071423964031439,0.6509967065097406,0.592201855630635,0.5338710465421429,0.4788953224865105,0.429582195492286,0.3874421642312115,0.3530747756533176,0.32612109046973564,0.3054253906448311,0.28948419004206527,0.2769398825147537,0.26699729200799877,0.2596757089028256,0.255758137769628,0.2564398772979461,0.26285131146758156,0.27568580783989327,0.29497075040519044,0.31998498480261506,0.3493553345005711,0.3816075618207904,0.4157956394628491,0.4511427237409471,0.4872921835924051,0.5243216724291837,0.5626491408769252,0.6028609808144768,0.6439998850070981,0.6856233287169468,0.7273904284059276,0.7685368988993988,0.8079887220757337,1
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008566116110940495,0.07942163807763271,0.2025712220418369,0.36537764153916363,0.554469977899552,0.7545309849351254,0.9502735969603949,1.1280136019178297,1.2772299662678503,1.3913179290552802,1.467852620762226,1.508126455924084,1.5164653903770733,1.4993248111505193,1.4642407554377699,1.4192888483021087,1.3726397907822747,1.3323637092061948,1.3058088638548264,1.298922862224073,1.3156068820500801,1.357203400940601,1.4223870444386157,1.5074168556101846,1.6066119279509872,1.7129167996289874,1.8185894071637867,1.9158764411732616,1.9979044393458085,2.0592891158913695,2.0965024593460133,2.108053279280774,2.0944306558120127,2.058059993905772,2.002890923727024,1.9338156006579732,1.8562140907891052,1.7754981959273861,1.6968084860759842,1.6247428615366746,1.5630485459923893,1.5143087610706745,1.4796470332717868,1.4587374055546007,1.4501792024868774,1.45190743291829,1.4614792969616075,1.4763013751591831,1.4937522866534194,1.5114423633189145,1.5275411295482335,1.540975756406905,1.5521892202977496,1.5618080278862558,1.5697659335468055,1.5756881030969143,1.579160119075976,1.5798897887567946,1.5778006796324495,1.5735930924613155,1.5674076878485586,1.5587936738958112,1.546525570009715,1.5313579807099535,4
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1825199224735763,2.131750276392933,2.089900447221667,2.0568695165465862,2.0310566350931936,2.0091556313622663,1.9868681295615747,1.9597241381900274,1.924137330151059,1.8780385677059515,1.8208742534808313,1.7535450027974886,1.677931646132578,1.596804135627404,1.513457588617904,1.4313743643762056,1.353636754482632,1.2823597774540336,1.2182804489894004,1.1608797250514657,1.1088910574909745,1.060810462095732,1.0154125652733108,0.9720436587097543,0.9311283805241978,0.8942091989463835,0.8639114392491867,0.8440404938531286,0.8380384023019182,0.8473298531269822,0.871520898455251,0.9088012838931202,0.9562681634170405,1.0102743994141619,1.067125144922991,1.1234785911425464,1.1761243727828465,1.221966075287573,1.2603366284376025,3
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.587410463298177,2.561191857827104,2.5230970270604285,2.4735708919570194,2.413943184221126,2.346022313066598,2.271895866906216,2.193552902522729,2.112712518158631,2.030585945958501,1.9477290629771513,1.8640421500299635,1.7788649443053723,1.691333924225318,1.600756376615747,1.5071297937422015,1.411292203571582,1.3149223384637891,1.220244322160994,1.129695430801949,1.0455216491007038,0.9693325527994949,0.90207848157559,0.8440300978271101,0.7950140361710242,0.7546729876741366,0.7229864712396151,0.7004101665393678,0.6877270250116291,0.6856789073700285,0.6944420241232254,0.7131473089221699,0.7396250570610025,0.7707722246512515,0.8030678243079473,0.8331231032170416,0.8581084670139595,0.8762230149307692,0.8867452872592432,0.8900216609359459,0.8873151017970237,0.8808175706169848,0.8727597817771369,0.864861633970453,0.8583538207873407,0.8542184805674453,0.8534211456142442,0.8569859858283317,0.8642100163222244,0.8746110430324787,0.8876726517710956,0.9025311807674161,0.9190985285747123,2
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0642912113007896,2.0350862228509667,2.005838697369888,1.9794506128181555,1.957929576886111,1.9419612988365338,1.930613675455757,1.9211887175008748,1.9093270055694376,1.8899852199469098,1.858312266842188,1.810720562230291,1.7454587402031498,1.6629575500037923,1.565631157760903,1.4572921219943888,1.342789477229917,1.2275358981098925,1.1171930998942374,1.017068663099468,0.9315649866766962,0.8635863391996875,0.8142972220082618,0.7830400260063157,0.7675112159676444,0.7640192531543738,0.767815486630901,0.7735356192100176,0.775744649328129,0.769788628447689,0.7524668884100939,0.7224765479613156,0.6803925543416011,0.6287609579956427,0.5718040276900809,0.5150655738088672,0.46475583788786184,0.4269193900036025,0.4063581032215752,0.4056341940113329,0.42464183013191786,0.4606266684263775,0.5087234721702405,0.5628607266336051,0.6175668778625891,0.6687745692030492,0.7182818649170213,0.7674033993552974,0.8177543602936836,0.8713719422045518,0.930425490741881,0.9969370032131616,1.0694543268749845,1.1466957289157977,1.2262094028263035,1.3038376130789215,1.3710343456159457,4
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9611193052067306,2.9736876895303426,2.964902676093642,2.9322389552056993,2.8753650146696987,2.7959873021576374,2.6976139901812655,2.5848293751309517,2.462641558918886,2.3357776394629504,2.2083582411009615,2.0836440133008995,1.9638221750007891,1.8499645677927345,1.742098005060236,1.6393920208874309,1.5404811480013845,1.4439914776711615,1.3489664955562104,1.2553444362578516,1.1642430992768087,1.0781198616802898,1.0005096506090891,0.9354022649902928,0.886513840299298,0.8563791343476017,0.8456190831635194,0.8524810220086204,0.8727516436272016,0.8999170079196277,0.9259625238355373,0.9426993192422171,0.9433697951979928,0.9240166672598593,0.8841709766237904,0.8269083911075755,0.7577247598079897,0.6832650999540517,0.6102204767183229,0.5446829803518416,0.49103436610332574,0.45186250140400014,0.4275088426572112,0.41631292388677604,0.41549449294892177,0.42222349570923884,0.4337811221348579,0.44825901950621583,0.4642711062253693,0.48058395570504625,0.4965666070466314,1
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.397075964553387,3.488259010510331,3.5767351130808556,3.6290911927311043,3.633676109045733,3.5844475213855054,3.514317330204982,3.4202606653915493,3.3028686047707265,3.165049787163948,3.01081586619306,2.844646501814953,2.6711475240204687,2.4946816227265884,2.3191024414548123,2.147701767742396,1.983213209686923,1.827643096111653,1.6821812207829494,1.547260677550001,1.422653030868714,1.3075233371187565,1.2006813300864212,1.1009655430586867,1.0073777467790566,0.919269410533531,0.8364234617349814,0.7591031673226518,0.6880594385226386,0.6245702425519105,0.5704120401526119,0.5274102589616876,0.49679570637449505,0.4786596498634914,0.471653279246068,0.47300094265180265,0.4791293920634068,0.48631886667788093,0.4912147284854882,0.49124767029238997,0.48503367627648725,0.4726947361670412,0.45574651796011506,0.4368187024893095,0.4191058006036688,0.4057194663108547,0.3986380633384819,0.39896769001092475,0.40675424223168066,0.4211314710952187,0.4406536119105051,0.4638925956713203,0.48919201574041504,0.5150973373898475,0.5402632919839899,0.5634808996587108,0.5843164435900065,1
Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5781977719173343,2.577443503831967,2.5806883516576558,2.59132969779279,2.6107606157667145,2.6381170668768448,2.6698932123738293,2.70020019224558,2.7213758460435997,2.725983280270191,2.70885642865594,2.6682282064166727,2.605593508649866,2.524698739745914,2.430389195775118,2.3275399939874815,2.2204548434625533,2.1126855007865677,2.0069640611345543,1.9052139121771825,1.8087196324936679,1.7183034906798889,1.6345113839432739,1.5576855404531729,1.4880023838128853,1.4253992063565657,1.369402431643159,1.319106406572679,1.2733731346248065,1.231058795412861,1.1912344368724868,1.1532841887657672,1.116876471700468,1.0818507431191995,1.0479745173896822,1.0147808270748848,0.9814432539871215,0.946766482219634,0.909359640029173,0.8680402229935456,0.8223311453723864,0.7728727363419333,0.7214481559427206,0.6707466701948263,0.6239793705892349,0.5843637908693277,0.5547734959798776,0.5374449052110111,0.5337718420739878,0.5442074178978182,0.5683147415430798,0.6049668805501821,0.6529722873326292,0.7107298489933322,0.7756972679052402,0.8448211240258282,0.9147528046876682,0.9821415153864761,1.0440291863356954,1.099348875532843,1.147154356336904,1.1865456808685728,1.2165514335158403,1.2374980984599484,3
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7173787295283582,2.7151955873097338,2.7028937290289017,2.681838495753897,2.6524329382456684,2.6140975160989024,2.5657429136826146,2.5064172024788367,2.4350582800543954,2.3507253611606713,2.2529646832740173,2.1421498170187547,2.019977816880956,1.889948278830665,1.757840809237618,1.6279018961238783,1.502959951459083,1.3844109937711704,1.2731970662221428,3
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7811241857540587,1.7902834023758842,1.7915144786738029,1.7847762909149456,1.7707387369421081,1.7506873920300932,1.725991315921243,1.6980761467412933,1.66816829684268,1.6371741966251394,1.6057543990443868,1.5743059214336579,1.5429873717197622,1.5114620295723775,1.4792322329099232,1.445865543564363,1.4115978030612537,1.376835011241903,1.3420671854806954,1.3079385942969723,1.275138638646969,1.2444910629398935,1.217023178237655,1.193048866120209,1.1726776910615158,1.1557275425133584,1.1415070399563436,1.1299735336234962,3
