,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,CRRI
488,,,,,2.5935245735250767,2.5955946317337126,2.5938192155901163,2.587813318948331,2.576866307950199,2.560396601997238,2.5384390723400223,2.5115661013426807,2.4809098545259896,2.447967325233653,2.4142671566393044,2.381013061896677,2.3487753416852364,2.3175209268984345,2.2864397191848167,2.2540936327752092,2.218746914104292,2.178774330706965,2.133042168247618,2.081168174119356,2.023559518552992,1.9611221711235645,1.895037619307177,1.826501381342897,1.756604610598103,1.6862637053144167,1.6162272859682114,1.5471876674853875,1.4798653190255913,1.415113920954166,1.3539606497267898,1.2975098301273065,1.246729339262928,1.202251556142347,1.1641771285624236,1.1320361747197063,1.104890455201089,1.0814301634596386,1.0602420423084307,1.0400177451907489,1.0198102011983436,0.9992184984486155,0.978339696386637,0.9577409540036812,0.9382421899180396,0.9206534091928356,0.9055903008483449,0.8934598942509991,0.8844967350382567,0.8788420483849471,0.877033765565226,0.8796274370312696,0.8866858203142887,0.897938386381235,0.9129989846523019,0.931471748695711,0.9530043058249892,0.9764232752270703,1.000737690281705,1.0249115936196123,1.0475363669913353,1.0681904825750366,2
472,,,,,,,,,,,,,,,,,,,2.0851555190854545,2.1139974776499213,2.1387922044083627,2.1568555596259302,2.166103180738334,2.1655106444577052,2.1550238207920565,2.1349505747777884,2.1059884899936994,2.0688393217720855,2.0239459503274793,1.9714158394625738,1.9114861008600117,1.84491009349388,1.773061862533487,1.69775602286321,1.6209337188754718,1.5442915761676477,1.4688398978541721,1.3950702855592274,1.3229407008961143,1.252006112220295,1.1815245207419527,1.1107683771252541,1.0395799767992542,0.9686174021300086,0.8994656484444858,0.8342745444534171,0.7752159139855022,0.7238742066056356,0.6810349480222482,0.6465556700239184,0.619590660828729,0.5989908511860548,0.5836858992709979,0.5731976139091196,0.5681574629245804,0.5698978519323316,0.5797258536978372,0.5984398892138286,0.6259867131382134,0.6612687227745502,0.702194150666374,0.7464696033343082,0.7919078040161398,0.8361287087098612,0.8764116973212641,0.9109303199094252,2
260,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05166828595358,1.993290939905646,1.928216551062732,1.858988782001936,1.7887360664137741,1.720810699906559,1.6581969873626379,1.6030564536413976,1.5564545493954434,1.5181730727001628,1.486903374149838,1.4607905784128545,1.4381191696387432,1.417641985548527,1.3986463251003853,1.3809358057258252,1.3644537309277736,1.349141800761668,1.3349659811913595,1.3219493767542925,1.310095313044021,1.2992259204367145,1.2889605683342968,1.2788321199628323,1.2685842305377875,1.258633834409107,1.2501028415302646,1.2458568248351627,1.247681561909844,1.25565946449518,1.2686796966441494,1.2852604904415663,1.3040725286933474,1.3243909448323457,1.3452620709514322,1.3652237909617828,1.382201701952115,1.3930633113322075,1.399180823065922,4
546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.269712479365212,2.244655214132222,2.208010777760472,2.16150465885261,2.1080107398118604,2.0511283269452294,1.9942296524541328,1.9397946592059627,1.8890739932517056,1.8416687037507884,1.7954458605852335,1.746974989184783,1.692346833178289,1.6283196757617877,1.553497946659303,1.4693395337212998,1.3804641722218813,1.293853570091712,1.2175686471576663,1.1592364695582482,1.124660405057968,1.1167645308969023,1.1352101458049606,1.176534635258286,1.234722934897685,1.3031413557810774,1.3747124641661834,1.442579746570259,1.5014602394857124,1.5482742318805247,1.5821364780771339,1.6039240970464392,1.6159638803510552,1.6199213681587499,1.6167565691260755,1.6064227700497968,1.59106057369561,4
348,,,,,,,,,,2.728874248037107,2.7698670006968924,2.8060082419216963,2.835603293387165,2.8577081091401797,2.8721659599464964,2.8796389520607577,2.8813449266258195,2.878327994720619,2.871059454857273,2.859311370266008,2.8421141977567137,2.8179873996499056,2.7855967265152026,2.74429979561689,2.6940810985336214,2.6352489994890775,2.5683234141243734,2.4939008104918208,2.4125837061001034,2.3250389626737364,2.23209079479065,2.1345805381967975,2.0333963941694635,1.9296347563404614,1.8248189069579657,1.7210249401215458,1.6209332517991404,1.5278428619407511,1.4452684756706222,1.37648658580619,1.3240181675323353,1.2892136871911002,1.2718645503758579,1.2700625380934545,1.280351528336803,1.2981207901211769,1.3181280448006405,1.335237562979368,1.3452336619973009,1.3453603797648,1.3346124894352882,1.3137239441697295,1.284917739194017,1.2513373887692094,1.216955483762765,1.18537251768616,1.1589907241491841,1.138998122275516,1.1256010675054569,1.118368689778242,1.1166165024756383,1.1189357712727497,1.1238991153967741,1.1300203822232149,1.1355449303417442,1.1402076042073976,3
382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.843230941347458,1.8224430017912883,1.7981197991781181,1.7700007198897236,1.7378880214263708,1.7016020352628738,1.6610340984145888,1.6160324290053913,1.5663433765705477,1.5117645514335811,1.452379027056153,1.3888467525396098,1.3228038314170119,1.2570985583599474,1.1957095208500528,1.1431115780823984,1.1034358935943491,1.0796576042157642,1.0729687702784658,1.082508046073541,1.1054532667142665,1.1380810743748242,1.1754830257261677,1.2124260026397755,1.244188520109286,1.267527698731412,1.2809713318736895,1.2849493365229545,1.2814585267761827,1.2722505831410724,1.258732489929373,1.2415117382433374,1.2223992889941406,3
216,,,,,,,,,,,4.125805088244978,3.942286757706103,3.7508456936176104,3.6041095668032135,3.4829924685978275,3.37644121534447,3.279231329952762,3.188248415905673,3.101518398206938,3.0178057646910337,2.9359246320240113,2.854878107894943,2.7739733145919234,2.692660416210606,2.610364235301246,2.5265757398704856,2.4406647000427637,2.352114577917443,2.2607203956400594,2.1668979795608387,2.07171412839537,1.9765508419813362,1.883055547137303,1.792896290715865,1.7076707100812272,1.6288342350230232,1.5573779486146238,1.493629553058567,1.4371210882489933,1.386921580214223,1.3423440142649135,1.3034752365833486,1.2712179519697255,1.2468060540955648,1.2311327394540372,1.2242412375481133,1.2252245006109201,1.2321803572691372,1.2424849011741472,1.2529404285155148,1.2600569232525127,1.2607233692115727,1.2528952877320094,1.236177883900953,1.2121261148322726,1.1836568992951821,1.153838724216297,1.1254208558879069,1.100560858685063,1.0808535901562375,1.0674372533171939,1.0598247580719018,1.0574401478250561,1.0593047552125827,1.0637897903986862,1.0695981221346822,2
233,,,,,,,,,,,,,,,,,1.466800205230113,1.5092390973609031,1.5451927936103442,1.5739590138734687,1.5952370064778338,1.6097866815894475,1.6182865184815247,1.62122446663124,1.6187349274143141,1.6104771381761693,1.5953354511799558,1.571578045750653,1.5370183277356004,1.4899560625360329,1.4301259523239425,1.3592220058275553,1.2809096804782956,1.1999795270561961,1.1214862089379996,1.0496837217725663,0.9871616856411539,0.9342330171047925,0.8888033594515898,0.846629179586587,0.8024821878218751,0.7520640391567515,0.6942586845461703,0.632283258952273,0.5727216893951733,0.5237109301874514,0.49301889407547494,0.4864008324816072,0.5063457481383918,0.5512617022167088,0.6151416081942049,0.6880661831603025,0.7576335739150059,0.8118318179396518,0.8421565999117986,0.8449049279502255,0.8213557133226839,0.7765670943991954,0.718356229634645,0.6557803158441777,0.5982469211383129,0.5486968900458833,0.510362606163636,0.48607291439203415,0.4774216310919454,0.4848017446681444,1
408,,,,,,,,,,6.420972226893678,6.311286754657732,6.205367872018516,6.08934585951452,5.948382249365305,5.770192223724474,5.548782689952218,5.2841413110894475,4.980862396818127,4.64630209608446,4.29454866034109,3.9882823084875008,3.7158732035980075,3.470320943908294,3.24733908276085,3.044176876485609,2.8588723765522803,2.689819141202266,2.535544435580385,2.394546604333342,2.2651925057356426,2.1457293984321084,2.0344247490911047,1.9297345147371259,1.8304555641754026,1.7358013520321431,1.6453928985223178,1.5591702531004212,1.4772689642752528,1.3999651931767816,1.3276146981512695,1.2605593580342107,1.1990329931433328,1.1431302994923622,1.092856132227439,1.0481686673863513,1.0090051853771111,0.9752501264133056,0.9466369187223015,0.9225995806196589,0.9022319159080585,0.8843207892416238,0.8674468431634165,0.8501959573466308,0.8314539094313849,0.8110191640425581,0.7895624724204368,0.7684730179030648,0.7495304960607749,0.734525823615772,0.7249555033264963,0.7219284588018673,0.7247336629227148,0.7328941455626238,0.7457831372987882,0.7621712284313966,0.780811938676621,1
278,,,,,,,,,,,,,,,,,6.468906077826965,6.11594622502412,5.706566609004628,5.276767880229564,4.84477817633939,4.42125973673755,4.066904397807844,3.7725969312748115,3.520725410896815,3.3008134339911765,3.106605898435223,2.9345943546825084,2.7828578970493063,2.6502021117342944,2.535675852714626,2.4380633997634855,2.3555449837362548,2.2855492898290453,2.2248715940144135,2.169566395956292,2.1155746196867535,2.0594292270716705,1.9989467864922184,1.933376714205312,1.8633061182163957,1.790365707390668,1.716564598826779,1.6439233451321795,1.574132322024494,1.5083547048887094,1.4468782537918992,1.3893269398290986,1.3349894405971123,1.283168676502588,1.2333814759627448,1.1854648679582218,1.1395701404293443,1.0959687519384225,1.0555048696175078,1.0195568074947812,0.9892652438487536,0.9651719336902047,0.9472409527890829,0.9351590215668131,0.9287264582730745,0.9269116621733541,0.9289703425242708,0.934129588959495,0.9409551650972602,0.9480197486820535,2
148,,,,,,,,,,,2.6840302443620865,2.666456318326966,2.658447396066156,2.6628067364601518,2.6807228770413243,2.711416516462441,2.7520494806806983,2.79811260306063,2.8440380040158,2.88377670867399,2.91158068330421,2.922908569829053,2.9149427575386495,2.8867888874737795,2.8393784140811396,2.7750709840285976,2.697108963746466,2.609148795605772,2.5149454600518557,2.418085498835898,2.3217217812790136,2.2284213438647185,2.14002814870635,2.057600621980025,1.9814005799792358,1.911020802836713,1.8455443454148768,1.7837731625926887,1.7245242888948602,1.666988066041277,1.611070797238652,1.5574349795015061,1.5073479259253084,1.4622582495845349,1.4234045761842085,1.3914787347129123,1.3664533612879866,1.347478592410245,1.3328755890203918,1.3202154717589185,1.3065663860586554,1.2890775453699255,1.265592828150523,1.2351586424934542,1.198453492804053,1.1572904907038384,1.1142047015312282,1.0718493492889516,1.0325924970356433,0.9983490771618967,0.9705455068955549,0.9491552511579822,0.9339333027590973,0.9241804164522642,0.9185094438392893,0.9157474569506145,2
428,,,,,,,,,,,,4.181882859553989,4.086137432141795,3.9957657591738016,3.909019684992617,3.822567989738361,3.732609854968239,3.6450268625768802,3.565104369578017,3.486310103959217,3.4046937849427903,3.3182308363154807,3.226536377976699,3.1305797263157173,3.0322037353968923,2.9335647861999012,2.836575396030005,2.7425395641354666,2.6519668485597285,2.5645914086961943,2.479534530676463,2.395609326082706,2.3115541928532912,2.2262656021950353,2.1389926380701736,2.0494842383021874,1.958077241091369,1.865671615152208,1.7736572724443382,1.6837988484371165,1.5981102769396767,1.518616846601908,1.4470946959147633,1.3847871360663149,1.3322489855598232,1.2892987389700976,1.2551317703183553,1.2285387184402423,1.2080426841889695,1.1919395739427732,1.1784436961849225,1.1659437771152448,1.1531761419183737,1.139345051721605,1.1244489137145686,1.1089408148716635,1.093337685999578,1.0781583773747072,1.0640463949397154,1.0517981047948126,1.0422621215370373,1.035354891017764,1.0309738187578088,1.028830064375239,1.0281993823788198,1.028831063378825,2
548,,,,,,,,,,,,4.198943591266935,4.051325718378381,3.8903610486223905,3.7277764068505057,3.5977678326568925,3.484731777454682,3.3830314051318733,3.2902668738458987,3.2050224628114488,3.125848883886703,3.0509413721318674,2.978161623384889,2.9053939895053142,2.8311142784924317,2.7547557203293755,2.6766943366367393,2.597984798746714,2.519968408476945,2.443866377296083,2.370465758679393,2.2999615220646317,2.2319591960924194,2.1655371965498396,2.099365864982547,2.0320623442970076,1.9625821484892882,1.8905658311330227,1.8165258269619522,1.7417854382652247,1.6682660635900801,1.59812557027905,1.53341293772653,1.4757861825425156,1.4262938021928921,1.3852605143361294,1.352291285121743,1.3264837877924454,1.3067153480367604,1.2918871170308333,1.2810562918645547,1.2734700646213395,1.2685443768515487,1.2657917186003316,1.2651056918788604,1.2665052216284118,1.2695530053256898,1.2734482219370908,1.2771882871757987,1.2797732311686154,1.2804504267284014,1.2794539173190906,1.2768731368808983,1.2726037327032476,1.2660870597134755,1.2571698523101695,3
264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.469001987112682,1.4675148362759998,1.462018235174664,1.4498244762535923,1.42787743924257,1.392972709466216,1.342812561564022,1.2768367030153114,1.1969874295311713,1.1079418058468202,1.0163838008717179,0.9298399643006038,0.8550669674739576,0.7971088917402426,0.7587644109989892,0.7404801646853515,0.74065994220868,0.7564174421122813,0.7844769570317532,0.8220167668261549,0.8672488127301057,0.9198619350564466,0.980059944825121,1.0468529166056657,1.1181396671873056,1.1908542202187982,1.2610442098350587,1.3245653305794653,1.3799993970869064,1.4259536752662627,1.4612506270092813,1.4848614855682127,1.4975522051935228,4
300,,,,,,,,,,,,,,,,,,,2.8444060388113783,2.806650558855425,2.765284770613954,2.720784098514621,2.6738380933796004,2.6247406782345055,2.5733847243218335,2.5191979087483496,2.4611500707759535,2.398006566180205,2.3283004883004943,2.2507507003518654,2.16462044808415,2.070038460296809,1.9680080672357119,1.8603191725858594,1.7494940591999153,1.6385270800240532,1.5306247970403992,1.4287892124378028,1.3355299582949078,1.2525872790265336,1.18081028064326,1.1200889326898866,1.0693254895770012,1.0264834183928466,0.9888140826993053,0.9532318937287091,0.9168473355800238,0.8775588991704755,0.8343638097398676,0.7874140370320791,0.737985347304567,0.6884866843712423,0.6422492340251147,0.6030405683078224,0.5749023793087126,0.5611638297676024,0.5632852226147904,0.5810636893145723,0.6130084992951701,0.6567208853818919,0.7091655931325561,0.7664623297591099,0.8253825915558228,0.8830870653777487,0.9368313943027841,0.9853764279147085,2
370,,,,,,,,,,,4.927968463110363,4.9554263768463755,4.886549103485173,4.750455026103594,4.5698046479632435,4.362873138804229,4.142726619920768,3.9288824006198197,3.749987661982434,3.597164979223991,3.4642958004950883,3.346116059070514,3.2376986918739163,3.134407349587517,3.0321926446955034,2.9277251145783256,2.8187230711959814,2.704173044823077,2.5840241257268395,2.4591126618289567,2.330988898174019,2.2018221265264986,2.0740357465232155,1.9500246181318952,1.8319814618604826,1.7216361702315837,1.6200866817445796,1.527755580807705,1.4444515645380533,1.3694721707301234,1.3018879427653267,1.2407736545609636,1.185418442130768,1.1352593366799992,1.0898738728957202,1.0488723584345723,1.011782713774331,0.9781132791466715,0.9473922932303819,0.9191321587934478,0.8928844577064948,0.8685240557463648,0.8464297619090158,0.8275288962970482,0.8135128306028869,0.8063117106494894,0.8071182515167652,0.8163077759722593,0.8335712898476281,0.8580171777675715,0.8881993565462278,0.9219320771730616,0.9573241162879874,0.9925474527201198,1.0255429138710779,1.0551990344952482,2
412,,,,,,,,,,,,,,,,,,,,,,,,2.3216179140641984,2.320004130488908,2.314644640449055,2.3031847148176907,2.283137644511396,2.252008380308159,2.208040606737933,2.1507400067538907,2.0811513492550193,2.0016028039671587,1.915166645438739,1.8253050999254898,1.7354852987286595,1.6488651266197607,1.5680518944471789,1.4948636670399595,1.4302164273443505,1.3741747034255516,1.326118515039488,1.2849908811855677,1.2494147137319889,1.2177685839481904,1.188297090540697,1.1594718369184984,1.1304109188187217,1.1010760777116566,1.071983473659691,1.0439594817131033,1.0180875753534389,0.9957310525502252,0.9785389447267357,0.969280977874036,0.9701188213567632,0.9813412011813962,1.0019501021436663,1.030379734675296,1.0650757377597726,1.1045723479806153,1.1466133715552729,1.1890795827575686,1.2295793664144012,1.265043227772608,1.295481998949551,3
162,,,,,,,,,,,,,,,,,,,,2.555322768098217,2.554440933107815,2.550801920740781,2.542357528552382,2.5267230124120004,2.50141320760444,2.4641587338648714,2.413422839863393,2.3488848096600496,2.271338854676495,2.1826703500540376,2.085638958531988,1.983553390487152,1.8797564613950675,1.7771685622065492,1.6781386788982076,1.584208083674835,1.4960040828753842,1.413316802619005,1.3353764017373948,1.261349367744611,1.1909889443094799,1.1250506086477863,1.0653121222491388,1.0140031797872597,0.9731383853420053,0.9439334992728625,0.9264794998731106,0.9197787875846895,0.9217944209223121,0.9294782033067642,0.9391828695753434,0.9475365355307269,0.9523179011283791,0.9530791623214369,0.9513146178812552,0.9500743559314759,0.9519636785044081,0.958716458625729,0.9711650129312713,0.989251190818875,1.0121273267407256,1.0384380159265616,1.0666840082430602,1.094926601206949,1.120648555633471,1.1415445985641672,3
422,,,,,,,,,,,,,,,,2.9735170617047015,2.972332312053778,2.96590629902019,2.955282929301697,2.9409588938911284,2.9224134517046108,2.8981842460172724,2.8662036374248676,2.824270418070025,2.7704629385613577,2.7034197964101616,2.6224803938876495,2.5277035202772415,2.4195443263462337,2.2990128577068147,2.167875091494748,2.028824893714243,1.8855947715430816,1.7427358884070019,1.6052436815703688,1.4777981421427915,1.3642389513023274,1.2672387728882626,1.1880508048286686,1.1263725867282581,1.0804689288321525,1.04740130929672,1.0234235629755275,1.0045837293546678,0.9873083894441782,0.9688132474942358,0.9471636823075863,0.9214376436047603,0.8918208159383822,0.8593819689948315,0.8258910571792873,0.7935822924000607,0.764798644197129,0.7415559174017698,0.725459198271695,0.7175357347962951,0.7180327966850854,0.7261043697321836,0.739945105054622,0.7571976627349543,0.7754088731243888,0.7933873333703625,0.8101681477576154,0.8249449847130105,0.8367117174208023,0.8444596864035364,1
533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.096116646879394,2.0819412792940053,2.0647328949191053,2.042775760491328,2.013659312452412,1.9744922491772918,1.9219862153430414,1.8535069235716204,1.7678810442833404,1.6661758895285792,1.5519965992579354,1.4310949693703725,1.3103790122871584,1.1966623004326833,1.0960038656634277,1.0130916516086472,0.9505103459322638,0.90832936521185,0.8844411918323939,0.87516655948086,0.8761483519677506,0.8839080405077618,0.8959876778264121,0.9107368845511578,0.9268978535527832,0.9436379370089999,0.9606280261675963,0.9777251724664999,0.9946514975397397,1.0110540982942617,1.0263251950432595,1.0392396385430238,1.0494644271566025,2
