,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,CRRI
38940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.412744085281154,2.3672394267173344,2.3159718296791554,2.2558472437142107,2.183645555610073,2.096819258587551,1.9943883265264721,1.8774829405453286,1.749349849644694,1.61489421767995,1.4798688173122738,1.3498340449208934,1.2293611158354512,1.1215599795761757,1.027964981711991,0.9487096979110993,0.8829966499887687,0.8295563027737968,0.787188805977901,0.7551628698010172,0.7332722833037133,0.7214034156408232,0.7192577404665249,0.7262455873149821,0.7413742911734613,0.7633027261677442,0.7910688125861798,0.8242145777417631,0.861557897667363,0.901827638090795,0.9440882302079087,0.9878201086011716,1.0324412417235298,1.0767073790849713,1.1195879178311083,1.1598940822914676,1.1958922039617732,1.2267847584838434,3
39460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.284872889207297,1.3147724487784702,1.340910679857574,1.364064880968505,4
45220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0782521546255435,2.060181875601329,2.0328243748461485,1.9931994754048636,1.9381066167168046,1.8653891354240744,1.7747247847525742,1.6682307787618735,1.550514282920828,1.4280264542572987,1.3079050490050932,1.1965364749706933,1.0989875241434335,1.01853267217263,0.9562091468006207,0.9106165315854284,0.8786678169011776,0.856546583143185,0.8407868085729322,0.8297990168808593,0.8237723089100244,0.8236817294197759,0.8304277776716216,0.8445557110307613,0.8660904293827492,0.8941720281722444,0.9269396420249942,0.9625691685328209,0.9989695279454309,1.0333798298561827,1.0639989577869897,2
45300,,,,,,,,,,,,,,,,2.91080370098404,2.899375826285213,2.870905984932186,2.828287784103296,2.7755213350616255,2.7169441176767495,2.6564065938472234,2.596711896056947,2.5392859778751196,2.4839928759726884,2.429262169026496,2.3724185688955712,2.3102048696093287,2.2390496274557017,2.1559392005402085,2.0593106321472208,1.9497231740718806,1.8300162182672026,1.7049184918151972,1.5803515888767514,1.4622478978136273,1.355603574089844,1.2637957433945939,1.188141617098209,1.1276800120085788,1.079478929453541,1.0393107647332887,1.002658953243812,0.9656299683037349,0.9257380415931108,0.8822910203012998,0.8362387500459542,0.7900049785037577,0.7472238552897086,0.7122200983007007,0.689229065831439,0.6817422181517684,0.6920085625149051,0.7207283288535737,0.7672797873796523,0.8294367541111058,0.9029746145024359,0.9824265580788668,1.0618591142592695,1.1357841919452236,1.1999415785431296,1.2535902808038475,1.2962374697862535,1.3276272147305972,1.347495582213362,1.3567831777888564,4
10500,,,,,,,,,,,,,,,,,2.5968988465537635,2.636386349496903,2.6539938374895287,2.657418853480493,2.651948518140293,2.639569749772319,2.6201898295007626,2.5936966710148925,2.559789209376983,2.517954209907238,2.4670428016934642,2.406196156421927,2.3354107769867776,2.255602004224852,2.1684907084356886,2.076189595348191,1.9806437152709213,1.8828159601023808,1.7829647252651484,1.6811488444488714,1.5776326940396623,1.4730160515330846,1.368263582036493,1.264535626925039,1.1626519648061724,1.0631293172633638,0.9663489774953778,0.8726893433356273,0.7823949506371036,0.6956888382388502,0.6129813232521731,0.535114485281332,0.46372738322920276,0.40146245893290244,0.3517233354734955,0.3178583145557835,0.30246389077627717,0.3066967545944965,0.33025761932247866,0.3710499355125597,0.4253842993862569,0.48839391546948707,0.5546618494936505,0.6191761497978875,0.678239082399615,0.7301273870301458,0.7737621542283004,0.8087987248849914,0.8353027787645961,0.8544865624604625,1
11140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5326684500084795,2.4923081490351597,2.439799234398863,2.373220300445963,2.2911331224371954,2.193097114439115,2.0800648801263555,1.9545588447306164,1.8206359106451475,1.68321039785342,1.5469101572977575,1.4154313811563586,1.291251472348164,1.1753973330606775,1.0674723968307742,0.966159663407643,0.8701066082766484,0.7787732358333386,0.6931181576926252,0.6157912827602061,0.5502716751140572,0.4996967564558091,0.4658348465789294,0.44864458495165765,0.446343559627805,0.45539938832378135,0.4714239792647692,0.4899321073289524,0.5074368488470323,0.522427267098792,0.5357946496334391,0.5473223056044754,0.557779336578051,0.5684563818618132,0.5807145845788089,0.5963013319453736,1
12060,,,,,,,,,,3.1466555805896324,3.1550601521375605,3.1512912885164246,3.1362121216717402,3.110972645733914,3.076799148593444,3.0348208689602485,2.9865719513527234,2.933878729766864,2.8784696839558426,2.8217376569211945,2.764546930241138,2.7069968932714388,2.6482813466221926,2.5871476087304948,2.5224632587560945,2.453438029281862,2.3795843156674197,2.300874105682451,2.2176362713849564,2.1304070829105703,2.0401193178256904,1.9483085073945565,1.8570864134939022,1.7688559293460249,1.686053941378447,1.6108624687184987,1.5448513916875677,1.488756292355231,1.4423747028624456,1.4044376335039381,1.3726341392626489,1.3440951460309054,1.3159713797715833,1.2859895162154136,1.2528593615292898,1.21642328645458,1.1775393289564209,1.1377735116615093,1.0991377499885797,1.0636907273697118,1.0331521497061156,1.008659762220115,0.990830249600746,0.9797518212036511,0.9756834248757944,0.9784938898765854,0.987291828504483,1.0007822862551712,1.0175418258446156,1.0363879852231836,1.0564789203470808,1.0768467952486354,1.0965935759164929,1.1147606934448417,1.1299716057920035,1.1423332233963952,3
12260,,,,,,,,,,,,,,,,,,,,,,,,,,,2.400711376380319,2.358885825588396,2.3059109539710883,2.2444688352690108,2.1787558220424343,2.1132392522947065,2.0516289488011483,1.9958890077434406,1.9464094516329655,1.9022889532851674,1.8617268177048671,1.8223628972705388,1.78214947141711,1.7399054326481713,1.695492886914123,1.6497781098115258,1.603974212311482,1.5589468095271006,1.5146388363403256,1.4702151572317894,1.4244152142288165,1.3759632782127456,1.3238266837394979,1.2673885757821903,1.2064373983004155,1.1412647887892526,1.0728177076351386,1.002584416999289,0.9326588761850912,0.8650389785396807,0.8017688790822235,0.7444432700053252,0.6942309567986764,0.652142600783936,0.6191932339546113,0.5945177234833432,0.5773707700254506,0.5669260202045341,0.5619954945704319,0.5617532045557425,1
16860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4667845075356458,1.4734883048106635,1.456704584451848,1.4130010393299233,1.3431051874093876,1.2528418426212937,1.152320547527272,1.0546829979416306,0.9724325144103741,0.9144730537125326,0.8863246415612345,0.8899062130006221,0.9233348133829269,0.9808787484248929,1.0548727080478697,1.1368154004404862,1.2178735633300914,1.2901098079037001,1.350510870989416,4
18460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2698950021771385,2.2172653466688046,2.154707609162811,2.0849509387720406,2.0116121726358163,1.9387192766049122,1.8701056047690945,1.8087917640543683,1.7560611505661397,1.7114324158120444,1.67242724320268,1.6358488341465596,1.597658775203798,1.5536784006235476,1.5005454569557728,1.436363259621803,1.3644466540781284,1.287276227396031,1.2069621292768877,1.1249853567903318,1.042487938357367,2
23580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.282179894781959,2.276572689127865,2.264129618640225,2.2422298520599226,2.2084856889685356,2.162399436679627,2.1062122347267462,2.0445230141742656,1.9830311454170622,1.9274186615680549,1.8822126479013401,1.8499058373571364,1.830701041807191,1.8223119599824429,1.8201151888168952,1.817957365614344,1.8096504478325206,1.7903711303681609,1.75762750803167,1.7116142608810185,1.655168546237564,1.5930217097547492,1.530963543087367,1.4748948058627744,1.4296266660833177,1.3983338317001435,1.3817328454429647,1.3780017089475616,1.3833130239457019,1.3926114515292274,1.400798650477232,1.403774802567433,1.4010691957479442,1.3922130280403777,1.3770152202796622,1.3553653419122138,1.3281080315752343,4
00163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6114891695992464,1.5874098279584763,1.5620929762327673,1.5349413318816105,1.50535912397513,4
00187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.475273153328203,1.4718505315564343,1.4674211255521474,1.4613702211386994,1.4528556447798697,1.44067486884642,1.4249029188474795,4
31420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8813940887588612,1.9010648754544215,1.905931920953323,1.8899673154739507,1.8491711088621354,1.782663205459685,1.6932267974170787,1.5869347097726294,1.4720431223994497,1.3574115695268627,1.2508801933730478,1.1585281809894967,1.0845571810638603,1.0310857389499613,0.9985088479559705,0.9847421497861384,0.9854445363093886,0.9954807452401198,1.0104655130524782,1.0277883114667017,1.0465404601129271,1.0655911772000743,1.0839898015021638,1.1007990203030251,1.114891041838629,1.1270635903171402,3
33300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7808617986140514,1.7289012409773232,1.6739481597754837,1.6185427894727984,1.5651548945484894,1.515561948920116,1.4707686917855558,1.4310012433703196,1.395893219242613,1.3649892611945265,1.3378740011596753,1.3158134698124029,1.3000270503464901,1.2906623270598132,1.2874864122871605,1.2902941429064152,1.2990532053881736,1.3138344955578902,1.3331071426943155,1.3551209871192964,1.3776448020196708,1.3973201568412073,1.414388460924917,4
CN1320500000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.780528669030251,1.7449134804995177,1.6977014843185074,1.640118898988331,1.5750689892702445,1.5067543457866799,1.4398332601448098,1.3787533095833768,1.3270553453802902,1.2866479331810086,1.257197518107575,1.2363811069964346,1.2203897001173702,1.2043192388171873,1.182358661926059,1.1488185656307746,1.0993155914044017,1.031970249863906,0.9486424836192568,0.8551414627856798,0.7605195561995178,0.6737393740813038,0.6021175434945674,0.5507439359741794,0.5223663364603819,0.5172674853968766,0.533386636887821,0.5657825901048289,0.6087059817443793,0.6556539716683649,0.7004256117704244,0.740669676719048,1
00243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5138298648082142,2.408759728101038,2.2762442398033365,2.1207260626741977,1.9481888430434222,1.7653574255164126,1.5781840680276782,1.391822076767251,1.2106032240456226,1.0382265767966414,0.8778595280872817,0.7325216034364279,0.6047084794150307,0.4961040403151421,0.4079522840206921,0.34130547678736456,0.29685507763990143,0.27404928529396205,0.27105473651738526,0.2846361052926123,0.3112341725540275,0.34708594297092565,0.3890576543018346,0.4346338795033433,0.4817307917945118,0.5290831651221458,0.5761750412802354,0.6218853530021314,0.6654951122133879,0.7065386663544221,0.7441158795813926,0.7784255198273768,1
42340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.473872567579984,2.427252507140895,2.3622508750150986,2.2766220974659994,2.1693097839249056,2.0408825756229985,1.893934186755093,1.733214447665065,1.565398524244037,1.398393946523394,1.2403245527357278,1.098781605661227,0.9802630221040782,0.8894729651018076,0.8285052907121541,0.7964063270073115,0.7892113715560101,0.8006455531271683,0.8233936778006455,0.8503018545946457,0.8752367096321899,0.8934846297578536,0.9026257030350882,0.9033771472653026,0.8994756975344171,0.8978998999640444,0.9051067755613191,0.9247997936044283,0.9583004477986028,1.005173622206274,1.0636490815858883,1.130759040604875,1.2024541690120227,1.2741599400289665,1.3407942494542764,1.3969889498157715,1.4429269884779272,4
45580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2410093487757163,2.1944025174826014,2.1263577543728838,2.033874859841977,1.9155517152197594,1.7724886904207542,1.6088584531310826,1.4319347029959095,1.2507608164012674,1.0752597502289793,0.9153185355889847,0.7796220967263348,0.6746529445993397,0.6042334188155318,0.56901731784061,0.5668084381715328,0.5925313734960349,0.6390793742338674,0.6991352597005818,0.7659705097333498,0.834059780464312,0.8992512837914839,0.959280879454448,1.0124909319228184,1.0577920197384254,1.0943542932248276,1.1230473606291242,3
47580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2815677746026573,1.3043913594474164,1.3255460270851054,1.3438842840874916,1.3584065741903766,1.3678494486090562,1.3727832307595316,4
46520,,,,,,,,,,,,,,,,,,,,,,,,2.0891736747732828,2.0724709667209065,2.0554139611668885,2.0357774739996213,2.010578361445957,1.9761262981903365,1.9282964499157895,1.8631517411105842,1.7779527176393157,1.6718973782362372,1.5464244054104277,1.4053303357654061,1.2543712814338868,1.100397651052218,0.9503470132996918,0.8105739243247535,0.686224926277033,0.5804263035767036,0.49397974331676375,0.42539167342258144,0.3714547723515332,0.3279157680615613,0.2906201810506019,0.25654898177887137,0.22427733111811224,0.19367496812557528,0.16568825250751276,0.14163975620006775,0.12220657379965782,0.1079581170356826,0.10077105776037852,0.10268018264847015,0.11594522626193221,0.14192904332189601,0.18144456951994903,0.23512291612798789,0.3035424394954843,0.3873592694438254,0.482215692882445,0.584319450631303,0.6894368085616401,0.7951662391573441,0.8993734651615672,1
14260,,,,,,,,,,,,,,,,,,,,,,3.061149289037406,3.081394026458881,3.0826512832138193,3.062920846650722,3.020351825791819,2.9533559334337056,2.861467112153722,2.7451847176676143,2.606541967896083,2.449007645737804,2.2773659693282036,2.097346276700628,1.9150405238475563,1.7366008910174189,1.56748897712039,1.4118675098852027,1.2723443450045162,1.1500842566842138,1.0451820841519053,0.9571420500468202,0.8851771850729827,0.82827009943534,0.7849740697690583,0.7534512084883812,0.7318400307033477,0.7182872972223053,0.7106761209821165,0.7067561920913139,0.7041909065411996,0.7010815997671584,0.6965973870319555,0.6914380595783758,0.6876692702469573,0.6881061153411528,0.6953245790465556,0.7107665008378681,0.7347760132150069,0.7664682183451925,0.8041459019681565,0.8455864467998857,0.8884913256341578,0.9305679937933948,0.9695614006581945,1.0034042686463076,1.0312174174858564,2
25200,,,,,,,,,,,,,,,,,,,,,,,2.8162350184141296,2.7905884147008706,2.759196094835589,2.718717503052054,2.6651160625233863,2.59426552046849,2.5023050640540885,2.3857586731189917,2.242242347073756,2.071075407398925,1.873741160061312,1.6542471494126492,1.4197347180214948,1.1804018106572967,0.9475009489852971,0.731419674354724,0.540645184193732,0.38198399081592194,0.2699487419211355,0.1908052974652357,0.13488110216761018,0.11031925561151795,0.1124742307479999,0.1347235562908406,0.17199982696805935,0.22051521667459498,0.2768451568045146,0.3370238764013208,0.3964669802340392,0.45042041326778903,0.4947331530708325,0.5265004035841376,0.5441372333116322,0.5473211642881778,0.5373447441728348,0.5166159202018047,0.4883793164836283,0.4567384272222315,0.4266780288911793,0.3999784481695739,0.37810985024879923,0.3620196786658405,0.3520816414938465,0.34826966857195973,1
46300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3755271406488025,1.4010565657905187,1.4236567293156202,1.4413349316912052,1.4517622073684053,1.4555143771579664,4
16060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7706228018426133,1.7350133016898002,1.6882351089144247,1.631580746431729,1.5693054474051715,1.5037234531431352,1.436490229388445,1.3686828213005477,1.3016436788013004,4
16580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.148170384660679,2.1352244964735223,2.115370361558451,2.0881398995027656,2.053230985406177,2.0103045010449563,1.9612807161240677,4
16980,,,,,,,,,,,,3.360810053653074,3.405338511763603,3.435766004206941,3.448691019997569,3.443008498894686,3.4188430460837864,3.37769897694186,3.322141439831593,3.255124010213923,3.179589796167657,3.0981264922991114,3.0123843521534677,2.9231560864088926,2.830605488071152,2.734889950050252,2.636453002071928,2.5361561949038864,2.435333565594561,2.3354630275128527,2.2378698103219072,2.143621686084994,2.0535050575398333,1.9679533832633902,1.887048796985229,1.8105962315098025,1.7382549530539924,1.6695890025798539,1.604236368347231,1.5421268031079647,1.483601449726515,1.4294244404265977,1.38070576040261,1.3386689601164963,1.3043936818212059,1.2785880110092132,1.2614526489604996,1.2526387907822405,1.251199513679752,1.2556595515869702,1.2641280587572314,1.2745625377803398,1.2850758320783953,1.2941729100589041,1.30120723597868,1.3059825108499052,1.3083595430996724,1.3082593124300916,1.305680781857129,1.3007011885919544,1.2935492162281166,1.2849974618509903,1.2754936712038343,1.2651470000885245,1.2535461040805749,1.2408578293174986,3
19340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5065542644952674,2.463590653998464,2.410460229196866,2.3466171507619493,2.2724263305388317,2.1893196158396067,2.099722898506576,2.006766825106117,1.9138504668932041,1.824108481288345,1.739990917484584,1.6629865451659016,1.5935218415868522,1.5311606338149926,1.474971091069896,1.4240691266721142,1.3778176000700824,1.3359304581889868,1.29836587813809,1.2651798418557514,1.2363332823184712,1.211590925279051,1.1906181464005294,1.172937352163295,1.1584158285281099,1.146970608500263,1.138352978948552,1.1323622158747468,1.128900669730159,1.1279698456540475,1.1295962917039502,1.1333083580768981,1.1385748697856168,1.144716250776823,1.1506323307440265,1.1560048857256187,3
28100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.985515819552213,1.9721535607739327,1.9496694194921536,1.9144067850486473,1.863994982583522,1.7977079015702142,1.7164272498516853,1.6224364176968507,1.5188277657119242,1.4088101260704857,1.295279297010202,1.1807842572648748,1.0674413760918475,0.957292156411185,0.8531361639623406,0.7591680758003428,0.6807271054840437,0.6230774659110204,0.5905192969236589,0.5856421957748267,0.6089540392331116,0.6587083008298089,0.7319131151089677,0.8232066334584391,0.9246495312984266,1.0277261541734295,1.125291250879828,1.212701044836436,1.2875473563893043,1.3501110939801306,1.4006160771362843,1.4389701742010712,1.4644623708094444,1.4791572781443063,4
CN1715700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.889966135912636,1.8550334893532006,1.806247863740121,1.7450239379928525,1.674354641483325,1.5982243675283923,1.52156666381734,1.4473127934431382,1.377885214413207,1.31499464989856,1.2592354046890109,1.2120114185193478,3
40420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7227605378414903,1.7356918979119635,1.7496320821831335,1.7618962651166683,1.7698829000063037,1.7716599518928953,1.7664564010412689,1.7546276894305635,1.737476663693234,1.7169309910908452,1.695217518629811,1.6746577356989367,1.6573650654263121,1.6452766773712426,1.6394668701849915,1.639147317476521,1.642324752524668,1.646430867557425,1.6488584188753845,1.6474549058789105,1.642379256111362,1.6334426044436385,1.620199702834697,1.6018836944663168,1.5787928517720602,4
41180,,,,,,,,,,,,,,,,,3.3216533257651117,3.392812861015585,3.443070907753629,3.461166807881548,3.4505229537578543,3.4117992036367846,3.347700397291255,3.262442818118828,3.161155708918976,3.049088116546819,2.930822534165634,2.810038549104462,2.689506014295837,2.5712217449699213,2.4564059893305252,2.345655325485303,2.2388640165463265,2.135225919959435,2.0335587355061353,1.932661194872557,1.8317079402996566,1.7304458566657939,1.62935753428527,1.5296568743186258,1.4332322116703198,1.3425463823578905,1.2603160599911083,1.1890315366049695,1.130500823843136,1.0855913143363787,1.0540728599648703,1.0346658733251748,1.0252235986355283,1.0230073819523116,1.0250335042820689,1.0285429744057313,1.0314970399209884,1.0328356914971561,1.032863321156747,1.0327335384013683,1.0335685943954385,1.0363882687563832,1.0420067984060584,1.0509112403245264,1.0631812438155839,1.078029528691748,1.0946433909328803,1.1119755842588928,1.1285206958772915,1.143517942545636,3
44100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.041319970242725,2.0308597978545646,1.9989975625067464,1.9450805874193244,1.8704854148363816,1.7783786597441167,1.673643371442012,1.5627895348646996,1.4510607774958446,1.3424639748365634,1.2402620237634914,1.1468936342146585,1.0645636339595257,2
00181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1182240949669455,2.1145659835242965,2.1063889335746344,2.0928328699207315,2.075584816291084,2.0546125946329887,2.029205269494464,1.9982127300212105,1.962110516725476,4
17140,,,,,,,,,,,,,,,,,,,,3.292104898562443,3.186231831104811,3.076555873796919,2.968985878266914,2.8672602367004996,2.7736224059742556,2.6890666052817185,2.613045127153371,2.5437675046361212,2.4786072257469387,2.4145919297522305,2.348647828886978,2.278146563707874,2.201312209067034,2.117532198729941,2.027384945742816,1.9324140703828234,1.8349317587287528,1.737558017578256,1.642795004324996,1.5528614011148194,1.469818821359656,1.395559609250288,1.3316282127937844,1.278944973849444,1.2376950735333114,1.2072945218578055,1.1866004875975915,1.17437116306029,1.1694487450320092,1.1706319965591307,1.1765730492445559,1.185915259569946,1.1974744031401021,1.2102804682792863,1.2238043344229088,1.2374033565706277,1.250032284801018,1.2603207797662317,1.2669134280077043,1.2688142980873895,1.2656604458319025,1.258515342922368,1.2480942884190473,1.2347920655470395,1.2185597289717438,1.1999841955778248,3
18020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5195175549576077,1.5186470828402854,1.5002548987840354,1.4661422828753388,1.4193246167837454,1.3638048375914202,1.304647575053402,1.2475480296240322,1.1983481133724754,1.1621066149957358,1.138596099609537,1.1277121337538825,1.1285910780046162,1.1384356513654539,1.1566222392032837,3
21140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.606304634350939,1.5762987980604561,1.5445080667502737,1.5119080663116569,1.4792212316792743,1.4468308941237975,1.4145578281787605,1.381613292897594,1.3467239065698842,1.3089052544469177,1.268162813817218,1.22637856212719,1.1872153500235338,1.1536045512680555,1.1281282937985115,1.1130212794604548,1.1100714565684822,1.1204668822531283,1.141965778898395,1.1724094091193047,1.209012756773143,1.2479595535104848,1.2862663494475863,3
21780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2586541554483612,1.2544647114216971,1.2463456839118938,1.233893988926344,1.2174163840076206,1.197905140785278,1.1767123578415923,1.1555114423222697,1.136093608369229,1.119332633463871,1.1055022618630617,1.094562160083765,1.0865680942371456,1.0819756464822445,1.0802401650721876,1.080854777455089,1.0831448327728197,1.0860036720737671,1.0886805861336228,2
23060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.742975058130175,1.731101162734119,1.7228983935961222,1.7184117571271287,1.7166913283408543,1.7158704782267156,1.7134351922946809,1.7062491711234054,1.6910095800144458,1.6652067537096977,1.6279788536492452,1.580585394133878,1.5262613412694692,1.4694624547803319,1.4146117267450573,1.365274951817118,1.323775400984215,1.2911754208179935,1.267196857933433,1.2509306468017765,1.2407475461929032,1.2343560115794119,1.229620402481321,1.2252017382713813,1.220832883646685,1.2168473817340892,1.21336122602344,1.2104601432164828,1.2080583469271566,1.2055348980222087,1.2031825959178524,3
26900,,,,,,,,,,,,,,,,3.2447168041007957,3.3259937887584132,3.390905185044991,3.4405104087010585,3.459899458394435,3.453625496813349,3.4225242803434455,3.3672891989970073,3.289925072577868,3.1934872610018723,3.0817317557839528,2.958599253786334,2.8278077680160556,2.6926585740988376,2.5559451761197294,2.4198749976948446,2.2860566470318306,2.1554567811443452,2.028500828103872,1.9053463875584404,1.7862684361093282,1.6719815886757463,1.563757895923703,1.4632874696102782,1.3724285470957367,1.2929283792790727,1.2261342860271576,1.1727339710844702,1.1324208022001137,1.1037793776170028,1.0843657019914408,1.071190267547362,1.0614280705668409,1.0531108489642285,1.0454371070039206,1.0386568793729167,1.0337333781046512,1.0319859089342367,1.0347294849376678,1.043471615174603,1.0589419817267203,1.080448468746584,1.1061692152619893,1.1335886800419825,1.1601673110509396,1.1839720789352295,1.2044908734449298,1.2212593701315504,1.2337200448267776,1.2408785577421744,1.243104630298328,3
29020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.953767404111315,1.9250452994016936,1.872069778008229,1.7971388737542175,1.705270879318622,1.6036864255755165,1.500574334306739,1.403703032680641,1.3155098812301196,1.2387172985542259,1.175936203721433,1.128908461669407,1.0989345468830731,2
29200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.140324311334769,2.1610755514878583,2.1770831532967603,2.1867752838051686,2.1882652872454282,2.183072644266183,2.1709405790754013,2.1510617446729463,2.122387220640079,2.0866221993052063,4
30900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5709715176711563,2.6722419761165845,2.775275502776292,2.8720759347446285,2.953443673962732,3.0100006087010027,3.033040911198993,3.0148773499967336,2.9502038920892404,2.8383676481925897,2.6834383746667902,2.4937369675495824,2.2804931133839768,2.056998579243688,1.8372149881195643,1.6336679467378312,1.4503711241281085,1.2908701838357886,1.1584649007214596,1.0557159032178025,0.9844484144103695,2
31140,,,,,,,,,,,,,,,,,,,,,,2.5563786002771622,2.5803526167622004,2.597403279150815,2.601965479249915,2.5890493732774678,2.554878354209596,2.4981583461975996,2.420267542364169,2.3250067617527224,2.2176400182721947,2.1043125094598993,1.9913405155607706,1.8841383913455738,1.7866818598131278,1.7013392517792871,1.629194574026567,1.5701218297533446,1.5229352865902743,1.4858872370258989,1.4571639135706351,1.4351042596536359,1.41827353234153,1.4054202975539147,1.3950638008427774,1.3851888342320273,1.3733433234177954,1.3573264995984353,1.3356994830414783,1.3079201962853046,1.274291911118519,1.2358784918231949,1.1943440933528606,1.1517310844313426,1.110701033519216,1.073930713782673,1.0432047052087656,1.0192664100325297,1.0021719729914675,0.9917967026816102,0.9882166616007236,0.9900030194874206,0.9960320009118011,1.0052082184486457,1.0160530147034141,1.0278768709772172,2
33140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2683930281032882,2.2288263986005865,2.151170066243328,2.0385261113320694,1.899568639944413,1.746858624380362,1.5942143503740194,1.4541105398392586,1.336282278904058,1.2469186308550737,1.1881146048229505,1.157868037597176,1.1511158061636078,1.1608779292348608,1.1788436986997297,1.198371085526887,1.2161600577819527,1.23174171595921,1.2463444199127982,1.2605172201916597,1.2750733852213945,1.2903148899339172,1.3054800091689855,1.31994293332594,4
42980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.526274991039835,1.5195724840232236,1.5068987976241863,4
43780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8997381700225635,1.8689069640575564,1.8344312634062203,1.7991126616623185,1.7663485244950716,1.7391941136138616,1.7196189486020064,1.7081350107986557,1.7035714221059388,1.702958428317097,1.7018972246147612,1.695385807548992,1.6787896593138836,1.648961909496331,1.6051126177922275,1.5489181074659668,1.483728132579244,1.4135398324199178,1.3420366730701774,1.2717305598203203,1.2035736216324673,1.137261952749239,1.0720505321119174,1.0083354287843562,0.9476320291424515,0.8918671938963291,0.8436025044910445,0.8058742298757793,0.7818514169432343,0.7743987923276634,0.7815289106161877,0.801803388905873,0.8333030892884945,0.872729012289321,0.9176339631491613,2
